valorTotal;ide_dhEmi_$date;ide_natOp;infAdic_infCpl;total_icmsTot_vDesc;total_icmsTot_vFrete;total_icmsTot_vOutro;total_icmsTot_vProd;total_icmsTot_vSeg;total_icmsTot_vTotTrib;total_icmsTot_vbc;total_icmsTot_vbcst;total_icmsTot_vcofins;total_icmsTot_vicms;total_icmsTot_vicmsDeson;total_icmsTot_vii;total_icmsTot_vipi;total_icmsTot_vnf;total_icmsTot_vpis;total_icmsTot_vst;nItem;prod_indTot;prod_qCom;prod_uCom;prod_vProd;prod_vUnCom;prod_xProd
47.87;2016-01-21T22:08:31.000Z;VENDA;Mesa 95;0.0;0.0;0.0;47.87;0.0;15.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.87;0.0;0.0;3;1;0.246;KG;16.87;68.6;BUFFET
65.16;2016-01-21T22:09:33.000Z;VENDA;Mesa 63;0.0;0.0;0.0;65.17;0.0;2.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.17;0.0;0.0;1;1;0.95;KG;65.17;68.6;BUFFET
40.39;2016-01-21T22:10:08.000Z;VENDA;Mesa 26;0.0;0.0;0.0;40.39;0.0;3.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.39;0.0;0.0;1;1;1.0;UN;5.0;5.0;CERVEJA
40.39;2016-01-21T22:10:08.000Z;VENDA;Mesa 26;0.0;0.0;0.0;40.39;0.0;3.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.39;0.0;0.0;2;1;0.516;KG;35.39;68.6;BUFFET
106.57;2016-01-21T22:11:17.000Z;VENDA;Mesa 94;0.0;0.0;0.0;106.58;0.0;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.58;0.0;0.0;1;1;1.0;UN;16.0;16.0;SAKE
106.57;2016-01-21T22:11:17.000Z;VENDA;Mesa 94;0.0;0.0;0.0;106.58;0.0;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.58;0.0;0.0;2;1;0.994;KG;68.18;68.6;BUFFET
106.57;2016-01-21T22:11:17.000Z;VENDA;Mesa 94;0.0;0.0;0.0;106.58;0.0;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.58;0.0;0.0;3;1;1.0;UN;6.5;6.5;CERVEJA LATA
106.57;2016-01-21T22:11:17.000Z;VENDA;Mesa 94;0.0;0.0;0.0;106.58;0.0;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.58;0.0;0.0;4;1;2.0;UN;15.9;7.95;CERVEJA LATA
30.86;2016-01-21T22:12:05.000Z;VENDA;Mesa 98;0.0;0.0;0.0;30.86;0.0;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.86;0.0;0.0;1;1;1.0;UN;5.5;5.5;SUCO
30.86;2016-01-21T22:12:05.000Z;VENDA;Mesa 98;0.0;0.0;0.0;30.86;0.0;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.86;0.0;0.0;2;1;1.0;UN;12.0;12.0;CAIPIRINHA
30.86;2016-01-21T22:12:05.000Z;VENDA;Mesa 98;0.0;0.0;0.0;30.86;0.0;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.86;0.0;0.0;3;1;0.122;KG;8.36;68.6;BUFFET
30.86;2016-01-21T22:12:05.000Z;VENDA;Mesa 98;0.0;0.0;0.0;30.86;0.0;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.86;0.0;0.0;4;1;1.0;UN;5.0;5.0;SUCO
72.52;2016-01-21T22:12:32.000Z;VENDA;Mesa 61;0.0;0.0;0.0;72.52;0.0;3.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.52;0.0;0.0;1;1;2.0;UN;9.0;4.5;LIMONADA
72.52;2016-01-21T22:12:32.000Z;VENDA;Mesa 61;0.0;0.0;0.0;72.52;0.0;3.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.52;0.0;0.0;2;1;0.926;KG;63.52;68.6;BUFFET
113.59;2016-01-21T22:14:45.000Z;VENDA;Mesa 57;0.0;0.0;0.0;113.61;0.0;13.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.61;0.0;0.0;1;1;1.0;UN;7.0;7.0;CERVEJA
113.59;2016-01-21T22:14:45.000Z;VENDA;Mesa 57;0.0;0.0;0.0;113.61;0.0;13.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.61;0.0;0.0;2;1;1.0;UN;12.5;12.5;WHISKY
113.59;2016-01-21T22:14:45.000Z;VENDA;Mesa 57;0.0;0.0;0.0;113.61;0.0;13.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.61;0.0;0.0;3;1;1.372;KG;94.11;68.6;BUFFET
145.55;2016-01-21T22:15:58.000Z;VENDA;Mesa 47;0.0;0.0;0.0;145.56;0.0;26.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.56;0.0;0.0;1;1;1.0;UN;6.9;6.9;CERVEJA LATA
145.55;2016-01-21T22:15:58.000Z;VENDA;Mesa 47;0.0;0.0;0.0;145.56;0.0;26.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.56;0.0;0.0;2;1;1.0;UN;9.8;9.8;CERVEJA LATA
145.55;2016-01-21T22:15:58.000Z;VENDA;Mesa 47;0.0;0.0;0.0;145.56;0.0;26.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.56;0.0;0.0;3;1;1.0;UN;15.0;15.0;SAKE
145.55;2016-01-21T22:15:58.000Z;VENDA;Mesa 47;0.0;0.0;0.0;145.56;0.0;26.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.56;0.0;0.0;4;1;1.428;KG;97.96;68.6;BUFFET
145.55;2016-01-21T22:15:58.000Z;VENDA;Mesa 47;0.0;0.0;0.0;145.56;0.0;26.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.56;0.0;0.0;5;1;2.0;UN;15.9;7.95;CERVEJA LATA
51.03;2016-01-21T22:17:36.000Z;VENDA;Mesa 23;0.0;0.0;0.0;51.04;0.0;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.04;0.0;0.0;1;1;2.0;UN;14.0;7.0;SUSHI ESPECIAL
51.03;2016-01-21T22:17:36.000Z;VENDA;Mesa 23;0.0;0.0;0.0;51.04;0.0;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.04;0.0;0.0;2;1;0.54;KG;37.04;68.6;BUFFET
40.06;2016-01-21T22:18:41.000Z;VENDA;Mesa 24;0.0;0.0;0.0;40.06;0.0;7.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.06;0.0;0.0;1;1;2.0;UN;14.0;7.0;SUSHI ESPECIAL
40.06;2016-01-21T22:18:41.000Z;VENDA;Mesa 24;0.0;0.0;0.0;40.06;0.0;7.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.06;0.0;0.0;2;1;0.38;KG;26.06;68.6;BUFFET
43.91;2016-01-21T22:19:18.000Z;VENDA;Mesa 42;0.0;0.0;0.0;43.91;0.0;1.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.91;0.0;0.0;1;1;1.0;UN;5.5;5.5;SUCO
43.91;2016-01-21T22:19:18.000Z;VENDA;Mesa 42;0.0;0.0;0.0;43.91;0.0;1.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.91;0.0;0.0;2;1;0.56;KG;38.41;68.6;BUFFET
16.6;2016-01-21T22:19:47.000Z;VENDA;Mesa 44;0.0;0.0;0.0;16.6;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.6;0.0;0.0;1;1;0.242;KG;16.6;68.6;BUFFET
25.65;2016-01-21T22:21:53.000Z;VENDA;Mesa 43;0.0;0.0;0.0;25.65;0.0;1.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.65;0.0;0.0;1;1;0.374;KG;25.65;68.6;BUFFET
40.48;2016-01-21T22:22:12.000Z;VENDA;Mesa 40;0.0;0.0;0.0;40.48;0.0;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.48;0.0;0.0;1;1;0.518;KG;35.53;68.6;BUFFET
40.48;2016-01-21T22:22:12.000Z;VENDA;Mesa 40;0.0;0.0;0.0;40.48;0.0;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.48;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
28.93;2016-01-21T22:22:19.000Z;VENDA;Mesa 25;0.0;0.0;0.0;28.93;0.0;5.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.93;0.0;0.0;1;1;2.0;UN;10.0;5.0;CERVEJA
28.93;2016-01-21T22:22:19.000Z;VENDA;Mesa 25;0.0;0.0;0.0;28.93;0.0;5.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.93;0.0;0.0;2;1;0.276;KG;18.93;68.6;BUFFET
47.47;2016-01-21T22:22:28.000Z;VENDA;Mesa 41;0.0;0.0;0.0;47.48;0.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.48;0.0;0.0;1;1;0.62;KG;42.53;68.6;BUFFET
47.47;2016-01-21T22:22:28.000Z;VENDA;Mesa 41;0.0;0.0;0.0;47.48;0.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.48;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
63.57;2016-01-21T22:30:10.000Z;VENDA;Mesa 70;0.0;0.0;0.0;63.57;0.0;8.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.57;0.0;0.0;1;1;1.0;UN;1.0;1.0;CHA
63.57;2016-01-21T22:30:10.000Z;VENDA;Mesa 70;0.0;0.0;0.0;63.57;0.0;8.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.57;0.0;0.0;2;1;1.0;UN;12.5;12.5;WHISKY
63.57;2016-01-21T22:30:10.000Z;VENDA;Mesa 70;0.0;0.0;0.0;63.57;0.0;8.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.57;0.0;0.0;3;1;0.73;KG;50.07;68.6;BUFFET
76.13;2016-01-21T22:31:16.000Z;VENDA;Mesa 53;0.0;0.0;0.0;76.14;0.0;9.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.14;0.0;0.0;1;1;1.0;UN;7.0;7.0;SUSHI ESPECIAL
76.13;2016-01-21T22:31:16.000Z;VENDA;Mesa 53;0.0;0.0;0.0;76.14;0.0;9.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.14;0.0;0.0;2;1;0.892;KG;61.19;68.6;BUFFET
76.13;2016-01-21T22:31:16.000Z;VENDA;Mesa 53;0.0;0.0;0.0;76.14;0.0;9.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.14;0.0;0.0;3;1;1.0;UN;7.95;7.95;CERVEJA LATA
71.48;2016-01-21T22:31:55.000Z;VENDA;Mesa 56;0.0;0.0;0.0;71.48;0.0;4.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.48;0.0;0.0;1;1;1.0;UN;3.85;3.85;AGUA
71.48;2016-01-21T22:31:55.000Z;VENDA;Mesa 56;0.0;0.0;0.0;71.48;0.0;4.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.48;0.0;0.0;2;1;0.986;KG;67.63;68.6;BUFFET
29.64;2016-01-21T22:32:32.000Z;VENDA;Mesa 89;0.0;0.0;0.0;29.64;0.0;3.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.64;0.0;0.0;1;1;0.36;KG;24.69;68.6;BUFFET
29.64;2016-01-21T22:32:32.000Z;VENDA;Mesa 89;0.0;0.0;0.0;29.64;0.0;3.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.64;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
45.16;2016-01-21T22:34:10.000Z;VENDA;Mesa 90;0.0;0.0;0.0;45.16;0.0;8.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.16;0.0;0.0;1;1;1.0;UN;3.85;3.85;AGUA
45.16;2016-01-21T22:34:10.000Z;VENDA;Mesa 90;0.0;0.0;0.0;45.16;0.0;8.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.16;0.0;0.0;2;1;1.0;UN;12.5;12.5;WHISKY
45.16;2016-01-21T22:34:10.000Z;VENDA;Mesa 90;0.0;0.0;0.0;45.16;0.0;8.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.16;0.0;0.0;3;1;0.42;KG;28.81;68.6;BUFFET
73.27;2016-01-21T22:38:08.000Z;VENDA;Mesa 69;0.0;0.0;0.0;73.28;0.0;6.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.28;0.0;0.0;1;1;1.0;UN;3.85;3.85;AGUA
73.27;2016-01-21T22:38:08.000Z;VENDA;Mesa 69;0.0;0.0;0.0;73.28;0.0;6.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.28;0.0;0.0;2;1;0.94;KG;64.48;68.6;BUFFET
73.27;2016-01-21T22:38:08.000Z;VENDA;Mesa 69;0.0;0.0;0.0;73.28;0.0;6.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.28;0.0;0.0;3;1;1.0;UN;4.95;4.95;REFRIGERANTE
30.46;2016-01-21T22:58:42.000Z;VENDA;Mesa 72;0.0;0.0;0.0;30.46;0.0;3.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.46;0.0;0.0;1;1;0.372;KG;25.51;68.6;BUFFET
30.46;2016-01-21T22:58:42.000Z;VENDA;Mesa 72;0.0;0.0;0.0;30.46;0.0;3.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.46;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
78.74;2016-01-21T22:59:29.000Z;VENDA;Mesa 71;0.0;0.0;0.0;78.74;0.0;5.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.74;0.0;0.0;1;1;1.0;UN;5.5;5.5;SUCO
78.74;2016-01-21T22:59:29.000Z;VENDA;Mesa 71;0.0;0.0;0.0;78.74;0.0;5.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.74;0.0;0.0;2;1;1.0;UN;4.5;4.5;LIMONADA
78.74;2016-01-21T22:59:29.000Z;VENDA;Mesa 71;0.0;0.0;0.0;78.74;0.0;5.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.74;0.0;0.0;3;1;0.93;KG;63.79;68.6;BUFFET
78.74;2016-01-21T22:59:29.000Z;VENDA;Mesa 71;0.0;0.0;0.0;78.74;0.0;5.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.74;0.0;0.0;4;1;1.0;UN;4.95;4.95;REFRIGERANTE
79.89;2016-01-21T23:01:49.000Z;VENDA;Mesa 68;0.0;0.0;0.0;79.91;0.0;13.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.91;0.0;0.0;1;1;2.0;UN;14.0;7.0;SUSHI ESPECIAL
79.89;2016-01-21T23:01:49.000Z;VENDA;Mesa 68;0.0;0.0;0.0;79.91;0.0;13.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.91;0.0;0.0;2;1;1.0;UN;9.8;9.8;CERVEJA LATA
79.89;2016-01-21T23:01:49.000Z;VENDA;Mesa 68;0.0;0.0;0.0;79.91;0.0;13.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.91;0.0;0.0;3;1;0.818;KG;56.11;68.6;BUFFET
59.82;2016-01-21T23:11:07.000Z;VENDA;Mesa 73;0.0;0.0;0.0;59.83;0.0;4.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.83;0.0;0.0;1;1;0.8;KG;54.88;68.6;BUFFET
59.82;2016-01-21T23:11:07.000Z;VENDA;Mesa 73;0.0;0.0;0.0;59.83;0.0;4.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.83;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
52.28;2016-01-22T11:58:53.000Z;VENDA;Mesa 21;0.0;0.0;0.0;52.28;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.28;0.0;0.0;1;1;0.69;KG;47.33;68.6;BUFFET
52.28;2016-01-22T11:58:53.000Z;VENDA;Mesa 21;0.0;0.0;0.0;52.28;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.28;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
46.41;2016-01-22T12:01:24.000Z;VENDA;Mesa 4;0.0;0.0;0.0;46.41;0.0;2.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.41;0.0;0.0;1;1;1.0;UN;1.0;1.0;CHA
46.41;2016-01-22T12:01:24.000Z;VENDA;Mesa 4;0.0;0.0;0.0;46.41;0.0;2.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.41;0.0;0.0;2;1;0.662;KG;45.41;68.6;BUFFET
24.74;2016-01-22T12:01:35.000Z;VENDA;Mesa 5;0.0;0.0;0.0;24.74;0.0;3.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.74;0.0;0.0;1;1;1.0;UN;1.0;1.0;CHA
24.74;2016-01-22T12:01:35.000Z;VENDA;Mesa 5;0.0;0.0;0.0;24.74;0.0;3.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.74;0.0;0.0;2;1;0.274;KG;18.79;68.6;BUFFET
24.74;2016-01-22T12:01:35.000Z;VENDA;Mesa 5;0.0;0.0;0.0;24.74;0.0;3.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.74;0.0;0.0;3;1;1.0;UN;4.95;4.95;REFRIGERANTE
30.87;2016-01-22T12:04:20.000Z;VENDA;Mesa 27;0.0;0.0;0.0;30.87;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.87;0.0;0.0;1;1;0.45;KG;30.87;68.6;BUFFET
106.22;2016-01-22T12:10:18.000Z;VENDA;Mesa 1;0.0;0.0;0.0;106.25;0.0;9.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.25;0.0;0.0;1;1;1.0;UN;1.0;1.0;CHA
106.22;2016-01-22T12:10:18.000Z;VENDA;Mesa 1;0.0;0.0;0.0;106.25;0.0;9.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.25;0.0;0.0;2;1;1.39;KG;95.35;68.6;BUFFET
106.22;2016-01-22T12:10:18.000Z;VENDA;Mesa 1;0.0;0.0;0.0;106.25;0.0;9.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.25;0.0;0.0;3;1;1.0;UN;4.95;4.95;REFRIGERANTE
106.22;2016-01-22T12:10:18.000Z;VENDA;Mesa 1;0.0;0.0;0.0;106.25;0.0;9.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.25;0.0;0.0;4;1;1.0;UN;4.95;4.95;REFRIGERANTE
43.26;2016-01-22T12:11:46.000Z;VENDA;Mesa 18;0.0;0.0;0.0;43.27;0.0;5.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.27;0.0;0.0;1;1;0.512;KG;35.12;68.6;BUFFET
43.26;2016-01-22T12:11:46.000Z;VENDA;Mesa 18;0.0;0.0;0.0;43.27;0.0;5.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.27;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
43.26;2016-01-22T12:11:46.000Z;VENDA;Mesa 18;0.0;0.0;0.0;43.27;0.0;5.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.27;0.0;0.0;3;1;1.0;UN;3.2;3.2;DOCINHOS
93.17;2016-01-22T12:12:29.000Z;VENDA;Mesa 2;0.0;0.0;0.0;93.19;0.0;4.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.19;0.0;0.0;1;1;1.0;UN;1.0;1.0;CHA
93.17;2016-01-22T12:12:29.000Z;VENDA;Mesa 2;0.0;0.0;0.0;93.19;0.0;4.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.19;0.0;0.0;2;1;1.344;KG;92.19;68.6;BUFFET
54.73;2016-01-22T12:14:00.000Z;VENDA;Mesa 17;0.0;0.0;0.0;54.74;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.74;0.0;0.0;1;1;0.798;KG;54.74;68.6;BUFFET
33.61;2016-01-22T12:14:44.000Z;VENDA;Mesa 14;0.0;0.0;0.0;33.61;0.0;1.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.61;0.0;0.0;1;1;0.49;KG;33.61;68.6;BUFFET
47.54;2016-01-22T12:16:01.000Z;VENDA;Mesa 13;0.0;0.0;0.0;47.54;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.69;0.0;0.0;1;1;0.69;KG;47.54;68.6;BUFFET
41.02;2016-01-22T12:16:10.000Z;VENDA;Mesa 16;0.0;0.0;0.0;41.02;0.0;1.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.02;0.0;0.0;1;1;0.598;KG;41.02;68.6;BUFFET
62.29;2016-01-22T12:21:41.000Z;VENDA;Mesa 19;0.0;0.0;0.0;62.3;0.0;6.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.3;0.0;0.0;1;1;1.0;UN;3.85;3.85;AGUA
62.29;2016-01-22T12:21:41.000Z;VENDA;Mesa 19;0.0;0.0;0.0;62.3;0.0;6.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.3;0.0;0.0;2;1;0.78;KG;53.5;68.6;BUFFET
62.29;2016-01-22T12:21:41.000Z;VENDA;Mesa 19;0.0;0.0;0.0;62.3;0.0;6.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.3;0.0;0.0;3;1;1.0;UN;4.95;4.95;CERVEJA
24.56;2016-01-22T12:22:42.000Z;VENDA;Mesa 30;0.0;0.0;0.0;24.56;0.0;3.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.56;0.0;0.0;1;1;0.286;KG;19.61;68.6;BUFFET
24.56;2016-01-22T12:22:42.000Z;VENDA;Mesa 30;0.0;0.0;0.0;24.56;0.0;3.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.56;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
40.57;2016-01-22T12:22:59.000Z;VENDA;Mesa 29;0.0;0.0;0.0;40.58;0.0;1.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.58;0.0;0.0;1;1;1.0;UN;4.5;4.5;LIMONADA
40.57;2016-01-22T12:22:59.000Z;VENDA;Mesa 29;0.0;0.0;0.0;40.58;0.0;1.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.58;0.0;0.0;2;1;0.526;KG;36.08;68.6;BUFFET
26.9;2016-01-22T12:23:25.000Z;VENDA;Mesa 33;0.0;0.0;0.0;26.9;0.0;3.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.9;0.0;0.0;1;1;0.32;KG;21.95;68.6;BUFFET
26.9;2016-01-22T12:23:25.000Z;VENDA;Mesa 33;0.0;0.0;0.0;26.9;0.0;3.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.9;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
24.28;2016-01-22T12:27:31.000Z;VENDA;Mesa 46;0.0;0.0;0.0;24.28;0.0;1.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.28;0.0;0.0;1;1;0.354;KG;24.28;68.6;BUFFET
27.17;2016-01-22T12:29:24.000Z;VENDA;Mesa 22;0.0;0.0;0.0;27.17;0.0;3.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.17;0.0;0.0;1;1;0.324;KG;22.22;68.6;BUFFET
27.17;2016-01-22T12:29:24.000Z;VENDA;Mesa 22;0.0;0.0;0.0;27.17;0.0;3.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.17;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
25.11;2016-01-22T12:30:15.000Z;VENDA;Mesa 38;0.0;0.0;0.0;25.11;0.0;3.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.11;0.0;0.0;1;1;0.294;KG;20.16;68.6;BUFFET
25.11;2016-01-22T12:30:15.000Z;VENDA;Mesa 38;0.0;0.0;0.0;25.11;0.0;3.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.11;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
30.88;2016-01-22T12:30:47.000Z;VENDA;Mesa 40;0.0;0.0;0.0;30.88;0.0;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;1;1;0.378;KG;25.93;68.6;BUFFET
30.88;2016-01-22T12:30:47.000Z;VENDA;Mesa 40;0.0;0.0;0.0;30.88;0.0;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
31.29;2016-01-22T12:30:53.000Z;VENDA;Mesa 23;0.0;0.0;0.0;31.29;0.0;3.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.29;0.0;0.0;1;1;0.384;KG;26.34;68.6;BUFFET
31.29;2016-01-22T12:30:53.000Z;VENDA;Mesa 23;0.0;0.0;0.0;31.29;0.0;3.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.29;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
59.35;2016-01-22T12:31:00.000Z;VENDA;Mesa 11;0.0;0.0;0.0;59.35;0.0;5.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.28;0.0;0.0;1;1;2.0;UN;7.7;3.85;AGUA
59.35;2016-01-22T12:31:00.000Z;VENDA;Mesa 11;0.0;0.0;0.0;59.35;0.0;5.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.28;0.0;0.0;2;1;0.75;KG;51.65;68.6;BUFFET
40.8;2016-01-22T12:31:06.000Z;VENDA;Mesa 8;0.0;0.0;0.0;40.8;0.0;5.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.8;0.0;0.0;1;1;0.476;KG;32.65;68.6;BUFFET
40.8;2016-01-22T12:31:06.000Z;VENDA;Mesa 8;0.0;0.0;0.0;40.8;0.0;5.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.8;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
40.8;2016-01-22T12:31:06.000Z;VENDA;Mesa 8;0.0;0.0;0.0;40.8;0.0;5.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.8;0.0;0.0;3;1;1.0;UN;3.2;3.2;DOCINHOS
28.27;2016-01-22T12:31:14.000Z;VENDA;Mesa 10;0.0;0.0;0.0;28.27;0.0;3.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.27;0.0;0.0;1;1;0.34;KG;23.32;68.6;BUFFET
28.27;2016-01-22T12:31:14.000Z;VENDA;Mesa 10;0.0;0.0;0.0;28.27;0.0;3.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.27;0.0;0.0;2;1;1.0;UN;4.95;4.95;REFRIGERANTE
62.61;2016-01-22T12:31:20.000Z;VENDA;Mesa 9;0.0;0.0;0.0;62.61;0.0;3.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.61;0.0;0.0;1;1;1.0;UN;5.5;5.5;SUCO
62.61;2016-01-22T12:31:20.000Z;VENDA;Mesa 9;0.0;0.0;0.0;62.61;0.0;3.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.61;0.0;0.0;2;1;0.786;KG;53.91;68.6;BUFFET
